Team,Week,Day,Month,Date,Year,Court,Opponent,Rank,Rank2,WL,Score,OppScore
Michigan St,18,Sat,Jan,17,2015,@,Maryland ,14,,L,59,75
Michigan St,19,Wed,Jan,21,2015,0,Penn State,,,W,66,60
Michigan St,20,Sat,Jan,24,2015,@,Nebraska,,,L,77,79
Michigan St,21,Thu,Jan,29,2015,@,Rutgers,,,W,71,51
Michigan St,22,Sun,Feb,1,2015,0,Michigan,,,W,76,66
Michigan St,23,Sat,Feb,7,2015,0,Illinois,,,L,54,59
Michigan St,24,Tue,Feb,10,2015,@,Northwestern,,,W,68,44
Michigan St,25,Sat,Feb,14,2015,0,Ohio State ,23,,W,59,56
Michigan St,26,Tue,Feb,17,2015,@,Michigan,,,W,80,67
Michigan St,27,Sun,Feb,22,2015,@,Illinois,,,W,60,53
Michigan St,28,Thu,Feb,26,2015,0,Minnesota,,,L,90,96
Michigan St,29,Sun,Mar,1,2015,@,Wisconsin ,5,,L,61,68
Michigan St,30,Wed,Mar,4,2015,0,Purdue,,,W,72,66
Michigan St,31,Sat,Mar,7,2015,@,Indiana,,,W,74,72
Michigan St,1,Fri,Nov,8,2013,0,McNeese State,,,W,98,56
Michigan St,2,Tue,Nov,12,2013,N,Kentucky ,1,,W,78,74
Michigan St,3,Fri,Nov,15,2013,0,Columbia,,,W,62,53
Michigan St,4,Mon,Nov,18,2013,0,Portland,,,W,82,67
Michigan St,5,Fri,Nov,22,2013,N,Virginia Tech,,,W,96,77
Michigan St,6,Sat,Nov,23,2013,N,Oklahoma,,,W,87,76
Michigan St,7,Fri,Nov,29,2013,0,Mount St. Mary's,,,W,98,65
Michigan St,8,Wed,Dec,4,2013,0,North Carolina,,,L,65,79
Michigan St,9,Sat,Dec,14,2013,N,Oakland,,,W,67,63
Michigan St,10,Tue,Dec,17,2013,0,North Florida,,,W,78,48
Michigan St,11,Sat,Dec,21,2013,@,Texas,,,W,92,78
Michigan St,12,Sat,Dec,28,2013,0,New Orleans,,,W,101,48
Michigan St,13,Tue,Dec,31,2013,@,Penn State,,,W,79,63
Michigan St,14,Sat,Jan,4,2014,@,Indiana,,,W,73,56
Michigan St,15,Tue,Jan,7,2014,0,Ohio State ,3,,W,72,68
Michigan St,16,Sat,Jan,11,2014,0,Minnesota,,,W,87,75
Michigan St,17,Wed,Jan,15,2014,@,Northwestern,,,W,54,40
Michigan St,18,Sat,Jan,18,2014,@,Illinois,,,W,78,62
Michigan St,19,Tue,Jan,21,2014,0,Indiana,,,W,71,66
Michigan St,20,Sat,Jan,25,2014,0,Michigan ,21,,L,75,80
Michigan St,21,Tue,Jan,28,2014,@,Iowa ,15,,W,71,69
Michigan St,22,Sat,Feb,1,2014,N,Georgetown,,,L,60,64
Michigan St,23,Thu,Feb,6,2014,0,Penn State,,,W,82,67
Michigan St,24,Sun,Feb,9,2014,@,Wisconsin,,,L,58,60
Michigan St,25,Thu,Feb,13,2014,0,Northwestern,,,W,85,70
Michigan St,26,Sun,Feb,16,2014,0,Nebraska,,,L,51,60
Michigan St,27,Thu,Feb,20,2014,@,Purdue,,,W,94,79
Michigan St,28,Sun,Feb,23,2014,@,Michigan ,20,,L,70,79
Michigan St,29,Sat,Mar,1,2014,0,Illinois,,,L,46,53
Michigan St,30,Thu,Mar,6,2014,0,Iowa ,24,,W,86,76
Michigan St,31,Sun,Mar,9,2014,@,Ohio State,,,L,67,69
Michigan St,1,Fri,Nov,9,2012,N,Connecticut,,,L,62,66
Michigan St,2,Tue,Nov,13,2012,N,Kansas ,7,,W,67,64
Michigan St,3,Sun,Nov,18,2012,0,Texas Southern,,,W,69,41
Michigan St,4,Tue,Nov,20,2012,0,Boise State,,,W,74,70
Michigan St,5,Fri,Nov,23,2012,0,Oakland,,,W,70,52
Michigan St,6,Sun,Nov,25,2012,0,Louisiana,,,W,63,60
Michigan St,7,Wed,Nov,28,2012,@,Miami ,,,L,59,67
Michigan St,8,Sat,Dec,1,2012,0,Nicholls State,,,W,84,39
Michigan St,9,Wed,Dec,5,2012,0,Arkansas-Pine Bluff,,,W,76,44
Michigan St,10,Sat,Dec,8,2012,0,Loyola ,,,W,73,61
Michigan St,11,Sat,Dec,15,2012,0,Tuskegee,,,W,92,56
Michigan St,12,Tue,Dec,18,2012,@,Bowling Green State,,,W,64,53
Michigan St,13,Sat,Dec,22,2012,0,Texas,,,W,67,56
Michigan St,14,Mon,Dec,31,2012,@,Minnesota ,9,,L,63,76
Michigan St,15,Sat,Jan,5,2013,0,Purdue,,,W,84,61
Michigan St,16,Thu,Jan,10,2013,@,Iowa,,,W,62,59
Michigan St,17,Sun,Jan,13,2013,0,Nebraska,,,W,66,56
Michigan St,18,Wed,Jan,16,2013,@,Penn State,,,W,81,72
Michigan St,19,Sat,Jan,19,2013,0,Ohio State ,11,,W,59,56
Michigan St,20,Tue,Jan,22,2013,@,Wisconsin,,,W,49,47
Michigan St,21,Sun,Jan,27,2013,@,Indiana ,7,,L,70,75
Michigan St,22,Thu,Jan,31,2013,0,Illinois,,,W,80,75
Michigan St,23,Wed,Feb,6,2013,0,Minnesota ,18,,W,61,50
Michigan St,24,Sat,Feb,9,2013,@,Purdue,,,W,78,65
Michigan St,25,Tue,Feb,12,2013,0,Michigan ,4,,W,75,52
Michigan St,26,Sat,Feb,16,2013,@,Nebraska,,,W,73,64
Michigan St,27,Tue,Feb,19,2013,0,Indiana ,1,,L,68,72
Michigan St,28,Sun,Feb,24,2013,@,Ohio State ,18,,L,60,68
Michigan St,29,Sun,Mar,3,2013,@,Michigan ,4,,L,57,58
Michigan St,30,Thu,Mar,7,2013,0,Wisconsin ,22,,W,58,43
Michigan St,31,Sun,Mar,10,2013,0,Northwestern,,,W,71,61
Michigan St,1,Fri,Nov,11,2011,N,North Carolina ,1,,L,55,67
Michigan St,2,Tue,Nov,15,2011,N,Duke ,6,,L,69,74
Michigan St,3,Fri,Nov,18,2011,0,Texas Southern,,,W,76,41
Michigan St,4,Sun,Nov,20,2011,0,Little Rock,,,W,69,47
Michigan St,5,Wed,Nov,23,2011,0,Milwaukee,,,W,68,55
Michigan St,6,Sun,Nov,27,2011,@,Eastern Michigan,,,W,72,40
Michigan St,7,Wed,Nov,30,2011,0,Florida State,,,W,65,49
Michigan St,8,Sun,Dec,4,2011,0,Omaha,,,W,110,68
Michigan St,9,Wed,Dec,7,2011,0,Central Connecticut State,,,W,89,69
Michigan St,10,Sat,Dec,10,2011,@,Gonzaga ,23,,W,74,67
Michigan St,11,Sat,Dec,17,2011,0,Bowling Green State,,,W,74,60
Michigan St,12,Mon,Dec,19,2011,0,Missouri-Kansas City,,,W,89,54
Michigan St,13,Thu,Dec,22,2011,0,Lehigh,,,W,90,81
Michigan St,14,Wed,Dec,28,2011,0,Indiana ,13,,W,80,65
Michigan St,15,Sat,Dec,31,2011,@,Nebraska,,,W,68,55
Michigan St,16,Tue,Jan,3,2012,@,Wisconsin ,18,,W,63,60
Michigan St,17,Tue,Jan,10,2012,0,Iowa,,,W,95,61
Michigan St,18,Sat,Jan,14,2012,@,Northwestern,,,L,74,81
Michigan St,19,Tue,Jan,17,2012,@,Michigan ,20,,L,59,60
Michigan St,20,Sat,Jan,21,2012,0,Purdue,,,W,83,58
Michigan St,21,Wed,Jan,25,2012,0,Minnesota,,,W,68,52
Michigan St,22,Tue,Jan,31,2012,@,Illinois,,,L,41,42
Michigan St,23,Sun,Feb,5,2012,0,Michigan ,23,,W,64,54
Michigan St,24,Wed,Feb,8,2012,0,Penn State,,,W,77,57
Michigan St,25,Sat,Feb,11,2012,@,Ohio State ,3,,W,58,48
Michigan St,26,Thu,Feb,16,2012,0,Wisconsin ,15,,W,69,55
Michigan St,27,Sun,Feb,19,2012,@,Purdue,,,W,76,62
Michigan St,28,Wed,Feb,22,2012,@,Minnesota,,,W,66,61
Michigan St,29,Sat,Feb,25,2012,0,Nebraska,,,W,62,34
Michigan St,30,Tue,Feb,28,2012,@,Indiana ,18,,L,55,70
Michigan St,31,Sun,Mar,4,2012,0,Ohio State ,10,,L,70,72
Michigan St,1,Fri,Nov,12,2010,0,Eastern Michigan,,,W,96,66
Michigan St,2,Tue,Nov,16,2010,0,South Carolina,,,W,82,73
Michigan St,3,Mon,Nov,22,2010,@,Chaminade,,,W,82,74
Michigan St,4,Tue,Nov,23,2010,N,Connecticut,,,L,67,70
Michigan St,5,Wed,Nov,24,2010,N,Washington ,13,,W,76,71
Michigan St,6,Sun,Nov,28,2010,0,Tennessee Tech,,,W,73,55
Michigan St,7,Wed,Dec,1,2010,@,Duke ,1,,L,79,84
Michigan St,8,Sat,Dec,4,2010,0,Bowling Green State,,,W,74,39
Michigan St,9,Tue,Dec,7,2010,N,Syracuse ,8,,L,58,72
Michigan St,10,Sat,Dec,11,2010,N,Oakland,,,W,77,76
Michigan St,11,Sat,Dec,18,2010,0,Prairie View,,,W,90,51
Michigan St,12,Wed,Dec,22,2010,0,Texas ,18,,L,55,67
Michigan St,13,Fri,Dec,31,2010,0,Minnesota ,14,,W,71,62
Michigan St,14,Mon,Jan,3,2011,@,Northwestern,,,W,65,62
Michigan St,15,Sat,Jan,8,2011,@,Penn State,,,L,62,66
Michigan St,16,Tue,Jan,11,2011,0,Wisconsin ,20,,W,64,61
Michigan St,17,Sat,Jan,15,2011,0,Northwestern,,,W,71,67
Michigan St,18,Tue,Jan,18,2011,@,Illinois ,23,,L,62,71
Michigan St,19,Sat,Jan,22,2011,@,Purdue ,14,,L,76,86
Michigan St,20,Thu,Jan,27,2011,0,Michigan,,,L,57,61
Michigan St,21,Sun,Jan,30,2011,0,Indiana,,,W,84,83
Michigan St,22,Wed,Feb,2,2011,@,Iowa,,,L,52,72
Michigan St,23,Sun,Feb,6,2011,@,Wisconsin ,19,,L,56,82
Michigan St,24,Thu,Feb,10,2011,0,Penn State,,,W,75,57
Michigan St,25,Tue,Feb,15,2011,@,Ohio State ,2,,L,61,71
Michigan St,26,Sat,Feb,19,2011,0,Illinois,,,W,61,57
Michigan St,27,Tue,Feb,22,2011,@,Minnesota,,,W,53,48
Michigan St,28,Sun,Feb,27,2011,0,Purdue ,8,,L,47,67
Michigan St,29,Wed,Mar,2,2011,0,Iowa,,,W,85,66
Michigan St,30,Sat,Mar,5,2011,@,Michigan,,,L,63,70
Michigan St,1,Fri,Nov,13,2009,0,Florida Gulf Coast,,,W,97,58
Michigan St,2,Tue,Nov,17,2009,0,Gonzaga,,,W,75,71
Michigan St,3,Fri,Nov,20,2009,0,Toledo,,,W,75,62
Michigan St,4,Sun,Nov,22,2009,0,Valparaiso,,,W,90,60
Michigan St,5,Fri,Nov,27,2009,N,Florida,,,L,74,77
Michigan St,6,Sat,Nov,28,2009,N,Massachusetts,,,W,106,68
Michigan St,7,Tue,Dec,1,2009,@,North Carolina ,10,,L,82,89
Michigan St,8,Fri,Dec,4,2009,0,Wofford,,,W,72,60
Michigan St,9,Mon,Dec,7,2009,@,Citadel,,,W,69,56
Michigan St,10,Thu,Dec,10,2009,0,Oakland,,,W,88,57
Michigan St,11,Sat,Dec,19,2009,0,Purdue-Fort Wayne,,,W,80,58
Michigan St,12,Tue,Dec,22,2009,@,Texas ,2,,L,68,79
Michigan St,13,Wed,Dec,30,2009,0,Texas-Arlington,,,W,87,68
Michigan St,14,Sat,Jan,2,2010,@,Northwestern ,25,,W,91,70
Michigan St,15,Wed,Jan,6,2010,0,Wisconsin ,17,,W,54,47
Michigan St,16,Sat,Jan,9,2010,@,Iowa,,,W,71,53
Michigan St,17,Wed,Jan,13,2010,0,Minnesota,,,W,60,53
Michigan St,18,Sat,Jan,16,2010,0,Illinois,,,W,73,63
Michigan St,19,Wed,Jan,20,2010,0,Iowa,,,W,70,63
Michigan St,20,Sat,Jan,23,2010,@,Minnesota,,,W,65,64
Michigan St,21,Tue,Jan,26,2010,@,Michigan,,,W,57,56
Michigan St,22,Sat,Jan,30,2010,0,Northwestern,,,W,79,70
Michigan St,23,Tue,Feb,2,2010,@,Wisconsin ,16,,L,49,67
Michigan St,24,Sat,Feb,6,2010,@,Illinois,,,L,73,78
Michigan St,25,Tue,Feb,9,2010,0,Purdue ,6,,L,64,76
Michigan St,26,Sat,Feb,13,2010,@,Penn State,,,W,65,54
Michigan St,27,Tue,Feb,16,2010,@,Indiana,,,W,72,58
Michigan St,28,Sun,Feb,21,2010,0,Ohio State ,9,,L,67,74
Michigan St,29,Sun,Feb,28,2010,@,Purdue ,3,,W,53,44
Michigan St,30,Thu,Mar,4,2010,0,Penn State,,,W,67,65
Michigan St,31,Sun,Mar,7,2010,0,Michigan,,,W,64,48
Louisville,1,Thu,Nov,8,2018,0,Nicholls State,,,W,85,72
Louisville,2,Tue,Nov,13,2018,0,Southern,,,W,104,54
Louisville,3,Fri,Nov,16,2018,0,Vermont,,,W,86,78
Louisville,4,Wed,Nov,21,2018,N,Tennessee ,5,,L,81,92
Louisville,5,Fri,Nov,23,2018,N,Marquette,,,L,74,77
Louisville,6,Tue,Nov,27,2018,0,Michigan State ,9,,W,82,78
Louisville,7,Sat,Dec,1,2018,@,Seton Hall,,,W,70,65
Louisville,8,Wed,Dec,5,2018,0,Central Arkansas,,,W,86,41
Louisville,9,Sat,Dec,8,2018,@,Indiana,,,L,67,68
Louisville,10,Wed,Dec,12,2018,0,Lipscomb,,,W,72,68
Louisville,11,Sat,Dec,15,2018,0,Kent State,,,W,83,70
Louisville,12,Fri,Dec,21,2018,0,Robert Morris,,,W,73,59
Louisville,13,Sat,Dec,29,2018,0,Kentucky ,16,,L,58,71
Louisville,14,Sun,Jan,6,2019,0,Miami ,,,W,90,73
Louisville,15,Wed,Jan,9,2019,@,Pittsburgh,,,L,86,89
Louisville,16,Sat,Jan,12,2019,@,North Carolina ,12,,W,83,62
Louisville,17,Wed,Jan,16,2019,0,Boston College,,,W,80,70
Louisville,18,Sat,Jan,19,2019,@,Georgia Tech,,,W,79,51
Louisville,19,Thu,Jan,24,2019,0,North Carolina State ,21,,W,84,77
Louisville,20,Sat,Jan,26,2019,0,Pittsburgh,,,W,66,51
Louisville,21,Wed,Jan,30,2019,@,Wake Forest,,,W,82,54
Louisville,22,Sat,Feb,2,2019,0,North Carolina ,9,,L,69,79
Louisville,23,Mon,Feb,4,2019,@,Virginia Tech ,11,,W,72,64
Louisville,24,Sat,Feb,9,2019,@,Florida State ,22,,L,75,80
Louisville,25,Tue,Feb,12,2019,0,Duke ,2,,L,69,71
Louisville,26,Sat,Feb,16,2019,0,Clemson,,,W,56,55
Louisville,27,Wed,Feb,20,2019,@,Syracuse,,,L,49,69
Louisville,28,Sat,Feb,23,2019,0,Virginia ,3,,L,52,64
Louisville,29,Wed,Feb,27,2019,@,Boston College,,,L,59,66
Louisville,30,Sun,Mar,3,2019,0,Notre Dame,,,W,75,61
Louisville,31,Sat,Mar,9,2019,@,Virginia ,2,,L,68,73
Louisville,1,Sun,Nov,12,2017,0,George Mason,,,W,72,61
Louisville,2,Fri,Nov,17,2017,0,Omaha,,,W,87,78
Louisville,3,Tue,Nov,21,2017,0,Southern Illinois,,,W,84,42
Louisville,4,Fri,Nov,24,2017,0,Saint Francis ,,,W,84,72
Louisville,5,Tue,Nov,28,2017,@,Purdue,,,L,57,66
Louisville,6,Sun,Dec,3,2017,0,Seton Hall,,,L,77,79
Louisville,7,Wed,Dec,6,2017,0,Siena,,,W,86,60
Louisville,8,Sat,Dec,9,2017,0,Indiana,,,W,71,62
Louisville,9,Mon,Dec,11,2017,0,Bryant,,,W,102,59
Louisville,10,Sat,Dec,16,2017,N,Memphis,,,W,81,72
Louisville,11,Wed,Dec,20,2017,0,Albany ,,,W,70,68
Louisville,12,Sat,Dec,23,2017,0,Grand Canyon,,,W,74,56
Louisville,13,Fri,Dec,29,2017,@,Kentucky ,16,,L,61,90
Louisville,14,Tue,Jan,2,2018,0,Pittsburgh,,,W,77,51
Louisville,15,Sat,Jan,6,2018,@,Clemson ,25,,L,69,74
Louisville,16,Wed,Jan,10,2018,@,Florida State ,23,,W,73,69
Louisville,17,Sat,Jan,13,2018,0,Virginia Tech,,,W,94,86
Louisville,18,Tue,Jan,16,2018,@,Notre Dame,,,W,82,78
Louisville,19,Sun,Jan,21,2018,0,Boston College,,,W,77,69
Louisville,20,Wed,Jan,24,2018,@,Miami ,,,L,75,78
Louisville,21,Sat,Jan,27,2018,0,Wake Forest,,,W,96,77
Louisville,22,Wed,Jan,31,2018,@,Virginia ,2,,L,64,74
Louisville,23,Sat,Feb,3,2018,0,Florida State,,,L,76,80
Louisville,24,Mon,Feb,5,2018,0,Syracuse,,,L,73,78
Louisville,25,Thu,Feb,8,2018,0,Georgia Tech,,,W,77,54
Louisville,26,Sun,Feb,11,2018,@,Pittsburgh,,,W,94,60
Louisville,27,Sat,Feb,17,2018,0,North Carolina ,14,,L,76,93
Louisville,28,Wed,Feb,21,2018,@,Duke ,5,,L,56,82
Louisville,29,Sat,Feb,24,2018,@,Virginia Tech,,,W,75,68
Louisville,30,Thu,Mar,1,2018,0,Virginia ,1,,L,66,67
Louisville,31,Sat,Mar,3,2018,@,North Carolina State,,,L,69,76
Louisville,1,Fri,Nov,11,2016,0,Evansville,,,W,78,47
Louisville,2,Mon,Nov,14,2016,0,William & Mary,,,W,91,58
Louisville,3,Thu,Nov,17,2016,0,Cal State Long Beach,,,W,88,56
Louisville,4,Wed,Nov,23,2016,N,Old Dominion,,,W,68,62
Louisville,5,Thu,Nov,24,2016,N,Wichita State,,,W,62,52
Louisville,6,Fri,Nov,25,2016,N,Baylor ,20,,L,63,66
Louisville,7,Wed,Nov,30,2016,0,Purdue ,15,,W,71,64
Louisville,8,Sat,Dec,3,2016,@,Grand Canyon,,,W,79,70
Louisville,9,Wed,Dec,7,2016,0,Southern Illinois,,,W,74,51
Louisville,10,Sat,Dec,10,2016,0,Texas Southern,,,W,102,71
Louisville,11,Sat,Dec,17,2016,0,Eastern Kentucky,,,W,87,56
Louisville,12,Wed,Dec,21,2016,0,Kentucky ,6,,W,73,70
Louisville,13,Wed,Dec,28,2016,0,Virginia ,12,,L,53,61
Louisville,14,Sat,Dec,31,2016,N,Indiana ,16,,W,77,62
Louisville,15,Wed,Jan,4,2017,@,Notre Dame ,23,,L,70,77
Louisville,16,Sat,Jan,7,2017,@,Georgia Tech,,,W,65,50
Louisville,17,Wed,Jan,11,2017,0,Pittsburgh,,,W,85,80
Louisville,18,Sat,Jan,14,2017,0,Duke ,7,,W,78,69
Louisville,19,Thu,Jan,19,2017,0,Clemson,,,W,92,60
Louisville,20,Sat,Jan,21,2017,@,Florida State ,10,,L,68,73
Louisville,21,Tue,Jan,24,2017,@,Pittsburgh,,,W,106,51
Louisville,22,Sun,Jan,29,2017,0,North Carolina State,,,W,85,60
Louisville,23,Sat,Feb,4,2017,@,Boston College,,,W,90,67
Louisville,24,Mon,Feb,6,2017,@,Virginia ,12,,L,55,71
Louisville,25,Sat,Feb,11,2017,0,Miami ,,,W,71,66
Louisville,26,Mon,Feb,13,2017,@,Syracuse,,,W,76,72
Louisville,27,Sat,Feb,18,2017,0,Virginia Tech,,,W,94,90
Louisville,28,Wed,Feb,22,2017,@,North Carolina ,8,,L,63,74
Louisville,29,Sun,Feb,26,2017,0,Syracuse,,,W,88,68
Louisville,30,Wed,Mar,1,2017,@,Wake Forest,,,L,81,88
Louisville,31,Sat,Mar,4,2017,0,Notre Dame ,19,,W,71,64
Louisville,1,Fri,Nov,13,2015,0,Samford,,,W,86,45
Louisville,2,Tue,Nov,17,2015,0,Hartford,,,W,87,52
Louisville,3,Sat,Nov,21,2015,0,North Florida,,,W,89,61
Louisville,4,Tue,Nov,24,2015,0,St. Francis ,,,W,85,41
Louisville,5,Sat,Nov,28,2015,N,Saint Louis,,,W,77,57
Louisville,6,Wed,Dec,2,2015,@,Michigan State ,3,,L,67,71
Louisville,7,Sat,Dec,5,2015,0,Grand Canyon,,,W,111,63
Louisville,8,Sat,Dec,12,2015,0,Eastern Michigan,,,W,86,53
Louisville,9,Wed,Dec,16,2015,0,Kennesaw State,,,W,94,57
Louisville,10,Sat,Dec,19,2015,0,Western Kentucky,,,W,78,56
Louisville,11,Tue,Dec,22,2015,0,Missouri-Kansas City,,,W,75,47
Louisville,12,Wed,Dec,23,2015,0,Utah Valley,,,W,98,68
Louisville,13,Sat,Dec,26,2015,@,Kentucky ,12,,L,73,75
Louisville,14,Sun,Jan,3,2016,0,Wake Forest,,,W,65,57
Louisville,15,Thu,Jan,7,2016,@,North Carolina State,,,W,77,72
Louisville,16,Sun,Jan,10,2016,@,Clemson,,,L,62,66
Louisville,17,Thu,Jan,14,2016,0,Pittsburgh ,20,,W,59,41
Louisville,18,Wed,Jan,20,2016,0,Florida State,,,W,84,65
Louisville,19,Sat,Jan,23,2016,@,Georgia Tech,,,W,75,71
Louisville,20,Wed,Jan,27,2016,@,Virginia Tech,,,W,91,83
Louisville,21,Sat,Jan,30,2016,0,Virginia ,11,,L,47,63
Louisville,22,Mon,Feb,1,2016,0,North Carolina ,2,,W,71,65
Louisville,23,Sat,Feb,6,2016,0,Boston College,,,W,79,47
Louisville,24,Mon,Feb,8,2016,@,Duke,,,L,65,72
Louisville,25,Sat,Feb,13,2016,@,Notre Dame,,,L,66,71
Louisville,1,Fri,Nov,14,2014,N,Minnesota,,,W,81,68
Louisville,2,Mon,Nov,17,2014,0,Jacksonville State,,,W,88,39
Louisville,3,Fri,Nov,21,2014,0,Marshall,,,W,85,67
Louisville,4,Mon,Nov,24,2014,0,Savannah State,,,W,87,26
Louisville,5,Wed,Nov,26,2014,0,Cleveland State,,,W,45,33
Louisville,6,Tue,Dec,2,2014,0,Ohio State ,14,,W,64,55
Louisville,7,Fri,Dec,5,2014,0,Florida International,,,W,82,57
Louisville,8,Tue,Dec,9,2014,N,Indiana,,,W,94,74
Louisville,9,Sun,Dec,14,2014,0,North Carolina-Wilmington,,,W,68,57
Louisville,10,Sat,Dec,20,2014,@,Western Kentucky,,,W,76,67
Louisville,11,Tue,Dec,23,2014,0,Cal State Northridge,,,W,80,55
Louisville,12,Sat,Dec,27,2014,0,Kentucky ,1,,L,50,58
Louisville,13,Tue,Dec,30,2014,0,Cal State Long Beach,,,W,63,48
Louisville,14,Sun,Jan,4,2015,@,Wake Forest,,,W,85,76
Louisville,15,Wed,Jan,7,2015,0,Clemson,,,W,58,52
Louisville,16,Sat,Jan,10,2015,@,North Carolina ,18,,L,71,72
Louisville,17,Tue,Jan,13,2015,0,Virginia Tech,,,W,78,63
Louisville,18,Sat,Jan,17,2015,0,Duke ,4,,L,52,63
Louisville,19,Sun,Jan,25,2015,@,Pittsburgh,,,W,80,68
Louisville,20,Wed,Jan,28,2015,@,Boston College,,,W,81,72
Louisville,21,Sat,Jan,31,2015,0,North Carolina ,13,,W,78,68
Louisville,22,Tue,Feb,3,2015,@,Miami ,,,W,63,55
Louisville,23,Sat,Feb,7,2015,@,Virginia ,3,,L,47,52
Louisville,24,Wed,Feb,11,2015,0,Pittsburgh,,,W,69,56
Louisville,25,Sat,Feb,14,2015,0,North Carolina State,,,L,65,74
Louisville,26,Wed,Feb,18,2015,@,Syracuse,,,L,59,69
Louisville,27,Sat,Feb,21,2015,0,Miami ,,,W,55,53
Louisville,28,Mon,Feb,23,2015,@,Georgia Tech,,,W,52,51
Louisville,29,Sat,Feb,28,2015,@,Florida State,,,W,81,59
Louisville,30,Wed,Mar,4,2015,0,Notre Dame ,12,,L,59,71
Louisville,31,Sat,Mar,7,2015,0,Virginia ,2,,W,59,57
Louisville,1,Sat,Nov,9,2013,0,College of Charleston,,,W,70,48
Louisville,2,Tue,Nov,12,2013,0,Hofstra,,,W,97,69
Louisville,3,Fri,Nov,15,2013,0,Cornell,,,W,99,54
Louisville,4,Tue,Nov,19,2013,0,Hartford,,,W,87,48
Louisville,5,Sat,Nov,23,2013,N,Fairfield,,,W,71,57
Louisville,6,Sun,Nov,24,2013,N,North Carolina ,24,,L,84,93
Louisville,7,Fri,Nov,29,2013,0,Southern Mississippi,,,W,69,38
Louisville,8,Wed,Dec,4,2013,0,Missouri-Kansas City,,,W,90,62
Louisville,9,Sat,Dec,7,2013,0,Louisiana,,,W,113,74
Louisville,10,Sat,Dec,14,2013,0,Western Kentucky,,,W,79,63
Louisville,11,Tue,Dec,17,2013,0,Missouri State,,,W,90,60
Louisville,12,Sat,Dec,21,2013,@,Florida International,,,W,85,56
Louisville,13,Sat,Dec,28,2013,@,Kentucky ,18,,L,66,73
Louisville,14,Tue,Dec,31,2013,@,Central Florida,,,W,90,65
Louisville,15,Sat,Jan,4,2014,@,Rutgers,,,W,83,76
Louisville,16,Thu,Jan,9,2014,0,Memphis ,24,,L,67,73
Louisville,17,Sun,Jan,12,2014,0,Southern Methodist,,,W,71,63
Louisville,18,Thu,Jan,16,2014,0,Houston,,,W,91,52
Louisville,19,Sat,Jan,18,2014,@,Connecticut,,,W,76,64
Louisville,20,Wed,Jan,22,2014,@,South Florida,,,W,86,47
Louisville,21,Thu,Jan,30,2014,0,Cincinnati ,13,,L,66,69
Louisville,22,Sat,Feb,1,2014,0,Central Florida,,,W,87,70
Louisville,23,Wed,Feb,5,2014,@,Houston,,,W,77,62
Louisville,24,Fri,Feb,14,2014,@,Temple,,,W,82,58
Louisville,25,Sun,Feb,16,2014,0,Rutgers,,,W,102,54
Louisville,26,Tue,Feb,18,2014,0,South Florida,,,W,80,54
Louisville,27,Sat,Feb,22,2014,@,Cincinnati ,7,,W,58,57
Louisville,28,Thu,Feb,27,2014,0,Temple,,,W,88,66
Louisville,29,Sat,Mar,1,2014,@,Memphis ,21,,L,66,72
Louisville,30,Wed,Mar,5,2014,@,Southern Methodist ,18,,W,84,71
Louisville,31,Sat,Mar,8,2014,0,Connecticut ,19,,W,81,48
Louisville,1,Sun,Nov,11,2012,0,Manhattan,,,W,79,51
Louisville,2,Thu,Nov,15,2012,0,Samford,,,W,80,54
Louisville,3,Sun,Nov,18,2012,0,Miami ,,,W,80,39
Louisville,4,Thu,Nov,22,2012,N,Northern Iowa,,,W,51,46
Louisville,5,Fri,Nov,23,2012,N,Missouri ,13,,W,84,61
Louisville,6,Sat,Nov,24,2012,N,Duke ,5,,L,71,76
Louisville,7,Sat,Dec,1,2012,0,Illinois State,,,W,69,66
Louisville,8,Tue,Dec,4,2012,@,College of Charleston,,,W,80,38
Louisville,9,Sat,Dec,8,2012,0,Missouri-Kansas City,,,W,99,47
Louisville,10,Sat,Dec,15,2012,@,Memphis,,,W,87,78
Louisville,11,Wed,Dec,19,2012,0,Florida International,,,W,79,55
Louisville,12,Sat,Dec,22,2012,N,Western Kentucky,,,W,78,55
Louisville,13,Sat,Dec,29,2012,0,Kentucky,,,W,80,77
Louisville,14,Wed,Jan,2,2013,0,Providence,,,W,80,62
Louisville,15,Wed,Jan,9,2013,@,Seton Hall,,,W,73,58
Louisville,16,Sat,Jan,12,2013,0,South Florida,,,W,64,38
Louisville,17,Mon,Jan,14,2013,@,Connecticut,,,W,73,58
Louisville,18,Sat,Jan,19,2013,0,Syracuse ,6,,L,68,70
Louisville,19,Tue,Jan,22,2013,@,Villanova,,,L,64,73
Louisville,20,Sat,Jan,26,2013,@,Georgetown,,,L,51,53
Louisville,21,Mon,Jan,28,2013,0,Pittsburgh,,,W,64,61
Louisville,22,Sun,Feb,3,2013,0,Marquette ,25,,W,70,51
Louisville,23,Wed,Feb,6,2013,@,Rutgers,,,W,68,48
Louisville,24,Sat,Feb,9,2013,@,Notre Dame ,25,,L,101,5OT
Louisville,25,Thu,Feb,14,2013,0,St. John's ,,,W,72,58
Louisville,26,Sun,Feb,17,2013,@,South Florida,,,W,59,41
Louisville,27,Sat,Feb,23,2013,0,Seton Hall,,,W,79,61
Louisville,28,Wed,Feb,27,2013,@,DePaul,,,W,79,58
